seq_id,ct10_id,hh10,quarter,veh_tot,pass_veh,ovrlp_pct,best_geo,veh_phh,mipday_phh,veh_lo,veh_medlo,veh_medhi,veh_hi,veh_vhi,comm_veh,mipdaypass,mipdaybest,mipdaycomm,mipdaytot,pass_vmt,comm_vmt,tot_vmt,passvehage,mpg_eff,glpdaypass,co2eqv_day,co2eqv_hh,pass_hybrd,comm_hybrd,tot_hybrd,pass_elect,comm_elect,tot_elect
34642,25017334100,2484,2014_q4,4674.5147,4523.9513,0.3849,1540,1.82,48.3907,2558,471,537,342,90,150.5634,26.5883,26.5412,43.8335,26.9679,120284.1743,6599.7208,126061.845,7.94,20.7465,5797.8124,52.504,0.0211,85,2,87,0,0,0
34643,25017334200,1579,2014_q4,2930.6502,2820.444,0.3896,982,1.79,49.7391,1555,288,357,220,75,110.2062,27.7872,27.8045,25.3934,27.7284,78372.2415,2798.5101,81262.241,8.43,21.4066,3661.1336,33.1546,0.021,57,0,57,0,0,0
34644,25017334300,2548,2014_q4,5761.7442,5656.1946,0.3819,1934,2.22,63.294,3119,535,666,515,154,105.5496,28.5108,28.6047,33.2449,28.5692,161262.633,3508.9859,164608.4224,8.07,21.1504,7624.558,69.0468,0.0271,118,0,118,1,0,1
34645,25017334400,2694,2014_q4,4943.3633,4744.6817,0.3824,1632,1.76,47.1629,2702,498,541,362,108,198.6816,26.7971,26.9882,40.5418,27.2134,127143.71,8054.9097,134525.7228,8.41,21.211,5994.2352,54.2828,0.0201,70,1,71,0,0,0
34646,25017335100,2417,2014_q4,4553.1426,4219.5186,0.3648,1374,1.75,47.5076,2393,404,471,330,93,333.624,27.1472,26.9902,39.1797,27.8193,114548.1153,13071.2882,126665.2399,8.67,20.9612,5464.7642,49.488,0.0205,61,4,65,0,0,0
34647,25017335200,2268,2014_q4,4338.1302,4183.8291,0.3816,1422,1.84,48.4761,2345,463,455,316,89,154.3011,26.3457,25.9983,33.0269,26.5265,110225.9063,5096.087,115075.4108,8.48,20.782,5303.9011,48.0313,0.0212,63,0,63,0,0,0
34648,25017335301,1700,2014_q4,2940.7752,2803.1553,0.3594,900,1.65,43.875,1600,283,311,190,55,137.6199,26.5909,26.625,29.6552,26.714,74538.4223,4081.1457,78559.8687,8.77,20.8422,3576.3249,32.3866,0.0191,38,0,38,0,0,0
34649,25017335302,1799,2014_q4,4039.754,3650.526,0.3641,1192,2.03,55.5256,2119,370,386,282,101,389.228,27.3525,27.5002,40.7115,28.1247,99851.0124,15846.0557,113616.8693,8.34,20.8064,4799.0614,43.4595,0.0242,38,2,40,0,0,0
34650,25017335400,1810,2014_q4,3673.1287,3568.8712,0.3959,1279,1.97,50.5892,2025,447,376,250,79,104.2575,25.6798,25.8614,35.8641,25.9128,91647.8986,3739.1014,95181.0494,8.45,20.6493,4438.2985,40.1925,0.0222,43,0,43,2,0,2
34651,25017336100,2400,2014_q4,3716.739,3613.149,0.3649,1186,1.51,38.1486,2138,384,376,224,76,103.59,25.264,25.1939,21.6849,25.1997,91282.5963,2246.3388,93660.7078,8.59,21.3937,4266.792,38.6394,0.0161,80,1,81,0,0,0
34652,25017336200,2235,2014_q4,4128.5424,4049.814,0.3787,1376,1.81,45.4301,2261,480,434,245,64,78.7284,25.0995,25.1539,29.4262,25.1639,101648.3065,2316.6776,103890.2281,8.27,20.7831,4890.9002,44.2912,0.0198,65,1,66,1,0,1
34653,25017336300,2504,2014_q4,4693.0413,4514.8665,0.3936,1615,1.8,44.7361,2621,539,492,269,76,178.1748,24.8534,24.898,53.9472,25.6885,112209.7831,9612.0316,120557.1914,8.62,20.9924,5345.2687,48.4059,0.0193,67,1,68,0,0,0
34654,25017336401,1998,2014_q4,2868.9525,2772.2685,0.3637,903,1.39,35.8171,1596,285,292,183,52,96.684,25.7677,25.7736,39.1694,26.0377,71434.983,3787.0543,74700.9245,8.51,21.9504,3254.3843,29.4712,0.0148,65,1,66,0,0,0
34655,25017336402,2076,2014_q4,2877.2046,2776.377,0.3779,922,1.34,34.3161,1620,323,295,184,52,100.8276,25.609,25.7463,31.4775,25.7405,71100.2386,3173.8008,74060.685,8.53,22.2281,3198.6581,28.9665,0.014,55,0,55,0,0,0
34656,25017337101,1243,2014_q4,2356.4742,2260.2734,0.3787,773,1.82,45.2081,1369,249,229,139,50,96.2008,24.8396,24.9003,31.9429,25.1376,56144.2871,3072.9325,59236.1058,8.76,21.3174,2633.7271,23.8506,0.0192,29,0,29,1,0,1
34657,25017337102,1968,2014_q4,3795.1424,3681.2204,0.3911,1291,1.87,46.805,2111,472,361,234,70,113.922,25.0294,25.0442,25.0647,25.0303,92138.7379,2855.4208,94993.5528,8.27,20.7566,4438.9992,40.1989,0.0204,53,2,55,0,0,0
34658,25017337201,1464,2014_q4,2372.2388,2315.2778,0.3796,774,1.58,38.6923,1368,289,233,132,46,56.961,24.4888,24.1688,30.4891,24.5519,56698.375,1736.6896,58242.9698,8.56,20.9508,2706.258,24.5074,0.0167,18,0,18,0,0,0
34659,25017337202,2062,2014_q4,3932.1644,3648.6252,0.373,1219,1.77,43.2007,2222,436,336,213,72,283.5392,24.4072,24.4611,36.7825,25.0158,89052.725,10429.2806,98366.2382,8.57,20.6374,4315.1085,39.0769,0.019,36,0,36,0,0,0
34660,25017337300,2257,2014_q4,4143.104,3874.7544,0.3643,1247,1.72,45.2659,2264,416,414,267,85,268.3496,26.3174,26.3064,33.1292,26.6703,101973.4614,8890.2076,110497.8266,8.87,20.9872,4858.8297,44.0008,0.0195,38,4,42,0,0,0
34661,25017338100,1027,2014_q4,2199.1824,2077.1104,0.3814,717,2.02,51.3462,1190,239,224,131,36,122.072,25.4189,25.5955,32.8448,25.6868,52797.8615,4009.4304,56489.9585,8.21,20.707,2549.7566,23.0902,0.0225,50,0,50,1,0,1
34662,25017338200,1514,2014_q4,2612.5439,2470.6352,0.3638,810,1.63,40.277,1432,307,220,150,37,141.9087,24.7098,24.5622,25.865,24.758,61048.9017,3670.4685,64681.3619,8.4,21.7077,2812.3139,25.4679,0.0168,52,0,52,1,0,1
34663,25017338300,1175,2014_q4,2419.5923,2323.4606,0.3568,735,1.98,47.8051,1264,271,220,117,35,96.1317,24.144,24.2937,33.2134,24.4123,56097.6327,3192.8606,59067.8131,7.88,20.5928,2724.1429,24.6694,0.021,105,4,109,1,0,1
34664,25017338400,1953,2014_q4,4363.6391,4230.8858,0.3635,1405,2.17,52.4875,2351,478,420,223,56,132.7533,24.1878,24.1611,27.8773,24.267,102335.8196,3700.8036,105892.43,7.66,20.4882,4994.8754,45.2328,0.0232,153,0,153,8,0,8
34665,25017338500,1976,2014_q4,4017.2909,3921.1592,0.369,1306,1.98,48.0162,2159,483,372,217,54,96.1317,24.2506,24.3988,35.607,24.3925,95090.4633,3422.9614,97991.7683,8.03,20.57,4622.7853,41.8632,0.0212,156,1,157,3,1,4
34666,25017339100,2928,2014_q4,4539.7492,4451.7756,0.3837,1334,1.52,35.6197,2283,474,334,203,75,87.9736,23.434,23.341,47.7157,23.7627,104322.9094,4197.7219,107876.6983,8.59,21.5842,4833.3042,43.7696,0.0149,82,1,83,1,0,1
34667,25017339200,2220,2014_q4,4210.3774,4119.1954,0.37,1183,1.86,43.4794,2101,448,329,165,63,91.182,23.376,23.4656,31.29,23.5233,96290.3117,2853.0848,99041.9707,8.25,21.369,4506.0823,40.8063,0.0184,97,1,98,1,0,1
34668,25017339300,1237,2014_q4,1876.7186,1824.815,0.3494,495,1.48,35.9653,983,182,132,86,26,51.9036,24.3009,24.3314,32.4527,24.4886,44344.6468,1684.412,45958.2111,9.49,21.6706,2046.3057,18.531,0.015,38,0,38,0,0,0
34669,25017339400,1472,2014_q4,1738.847,1693.9574,0.3776,510,1.15,27.8466,868,169,139,87,27,44.8896,24.2144,23.9743,38.1721,24.4418,41018.1621,1713.5303,42500.5506,9.19,21.7995,1881.6142,17.0396,0.0116,38,1,39,1,0,1
34670,25017339500,1610,2014_q4,2409.4144,2236.87,0.3749,648,1.39,33.1322,1168,234,172,109,31,172.5444,23.8361,24.0138,32.7936,24.2759,53318.257,5658.352,58490.703,9.14,22.4564,2374.3011,21.5013,0.0134,52,0,52,1,1,2
34671,25017339600,2167,2014_q4,2523.961,2393.5006,0.3605,668,1.1,26.5141,1237,211,206,113,35,130.4604,24.1037,23.9487,29.4686,24.3368,57692.2204,3844.4853,61425.1341,8.78,22.1419,2605.5651,23.5956,0.0109,53,1,54,0,0,0
34672,25017339700,1595,2014_q4,2288.2605,1931.9493,0.3673,547,1.21,29.5338,1023,193,145,97,34,356.3112,24.4081,24.7091,37.653,26.0676,47155.2117,13416.1856,59649.4594,9.31,20.9897,2246.5906,20.3448,0.0128,23,0,23,1,0,1
34673,25017339801,2085,2014_q4,2581.4233,2459.3797,0.3638,689,1.18,27.4704,1199,279,159,113,37,122.0436,23.28,23.1133,39.8414,24.2603,57254.3594,4862.3879,62626.1037,7.77,22.4112,2554.7189,23.1351,0.0111,38,0,38,0,0,0
34674,25017339802,1896,2014_q4,2699.7649,2332.2313,0.3712,669,1.23,28.0775,1234,236,147,117,46,367.5336,22.8272,22.5423,35.9188,24.6703,53238.3103,13201.3659,66604.01,8.82,21.0718,2526.517,22.8797,0.0121,34,2,36,0,0,0
34675,25017339900,2100,2014_q4,3171.0514,3020.9518,0.3707,858,1.44,34.4773,1582,311,236,152,46,150.0996,23.9426,23.6689,29.7411,24.1638,72329.4406,4464.1272,76624.6518,9.05,21.0628,3433.9951,31.0977,0.0148,38,1,39,0,0,0
34676,25017340000,1061,2014_q4,1488.1598,1429.2422,0.3837,424,1.35,34.7271,731,150,107,93,33,58.9176,25.7238,25.329,31.9562,25.8926,36765.5405,1882.7826,38532.3264,9.21,21.0254,1748.6251,15.8353,0.0149,20,0,20,0,0,0
34677,25017340100,2439,2014_q4,4864.006,4779.838,0.3702,1361,1.96,46.8887,2521,473,393,210,82,84.168,23.9228,24.0917,42.4756,24.223,114347.1085,3575.0863,117820.8173,8.64,21.2564,5379.4235,48.7152,0.02,64,0,64,0,0,0
34678,25017341101,1383,2014_q4,2049.0069,2002.8816,0.3759,679,1.45,35.4444,1178,237,179,118,42,46.1253,24.4444,24.4266,30.7642,24.5882,48959.239,1419.008,50381.3915,8.54,21.3719,2290.8191,20.7453,0.015,30,0,30,1,0,1
34679,25017341102,2178,2014_q4,2036.7148,2013.0608,0.3718,680,0.92,21.8427,1172,253,170,108,32,23.654,23.7421,23.7162,39.2473,23.8824,47794.2908,928.3556,48641.6375,8.62,21.8975,2182.6381,19.7656,0.0091,38,0,38,0,0,0
34680,25017341200,2640,2014_q4,3453.2325,3350.3376,0.3987,1173,1.27,30.7783,1982,433,294,204,77,102.8949,24.2349,24.4943,25.4568,24.2588,81195.0967,2619.3749,83771.2766,9.06,21.602,3758.6882,34.0381,0.0129,49,1,50,0,0,0
34681,25017341300,2427,2014_q4,2192.2739,2001.8592,0.363,645,0.82,18.4491,1167,243,159,84,29,190.4147,22.4989,22.4406,32.374,23.274,45039.63,6164.4855,51022.9827,8.43,21.8974,2056.8507,18.6265,0.0077,28,3,31,0,0,0
34682,25017341400,2313,2014_q4,3227.2809,2996.6544,0.3897,1029,1.3,32.5326,1779,351,321,179,63,230.6265,25.0251,25.2828,27.124,25.1443,74991.576,6255.5132,81147.7191,9.48,21.2811,3523.8577,31.9115,0.0138,47,2,49,1,0,1
34683,25017341500,1679,2014_q4,2633.5617,2317.7808,0.3844,772,1.38,35.0902,1370,275,223,157,57,315.7809,25.4277,25.5117,39.1123,27.0863,58935.8348,12350.9173,71333.4423,9.66,21.4121,2752.4485,24.9257,0.0148,29,0,29,1,0,1
34684,25017341600,2621,2014_q4,3441.1736,3374.9424,0.3906,1148,1.29,31.1292,1968,449,301,202,73,66.2312,24.1312,23.9783,25.3038,24.1496,81441.41,1675.901,83102.966,9.18,21.627,3765.7254,34.1018,0.013,50,0,50,0,0,0
34685,25017341700,2074,2014_q4,3009.1402,2954.736,0.3613,932,1.42,35.3522,1773,366,278,165,57,54.4042,24.8959,24.8792,28.5307,24.9527,73560.812,1552.1899,75086.1727,9.53,20.731,3548.3441,32.1332,0.0155,43,0,43,0,0,0
34686,25017341800,2516,2014_q4,3476.6468,3254.2992,0.3655,1043,1.29,31.9672,1973,383,316,179,60,222.3476,24.7808,24.5258,31.9998,25.1862,80644.1376,7115.0787,87563.5216,9.82,21.151,3812.7784,34.5279,0.0137,32,1,33,0,0,0
34687,25017341901,502,2014_q4,833.0527,789.2928,0.356,246,1.57,37.6888,506,73,82,37,14,43.7599,24.0056,24.0295,34.8146,24.4999,18947.4472,1523.4834,20409.7078,9.63,20.5674,921.2359,8.3426,0.0166,14,0,14,0,0,0
34688,25017341902,3340,2014_q4,4564.1031,4397.3424,0.3551,1371,1.32,34.3131,2530,492,436,281,99,166.7607,25.9948,26.152,25.1502,25.975,114308.0362,4194.065,118552.578,8.67,21.0711,5424.8599,49.1267,0.0147,50,0,50,0,0,0
34689,25017342101,1556,2014_q4,2164.6782,2089.1408,0.3673,571,1.34,31.5334,1081,230,158,92,28,75.5374,23.5324,23.293,31.2688,23.7196,49162.497,2361.9639,51345.301,9.82,20.6517,2380.5593,21.558,0.0139,23,1,24,0,0,0
34690,25017342102,1592,2014_q4,2165.4877,2070.8737,0.3971,605,1.3,30.6259,1090,221,171,99,35,94.614,23.5584,23.6815,31.7105,23.7821,48786.471,3000.2572,51499.845,10.13,20.5348,2375.7908,21.5148,0.0135,15,2,17,0,0,0
34691,25017342201,1919,2014_q4,2802.2925,2625.6797,0.3727,714,1.37,32.7577,1356,303,197,114,31,176.6128,23.9107,24.0091,35.5628,24.5145,62781.8396,6280.8457,68696.7995,10.1,20.5214,3059.3351,27.7048,0.0144,17,0,17,1,0,1
34692,25017342202,1459,2014_q4,2154.6437,2061.6066,0.3933,610,1.41,34.3824,1046,230,153,113,32,93.0371,24.3847,24.4326,32.1221,24.6296,50271.6585,2988.547,53068.0125,9.54,20.8479,2411.3521,21.8368,0.015,10,2,12,0,0,0
34693,25017342300,2485,2014_q4,3784.4944,3467.5375,0.3752,963,1.4,32.111,1827,382,253,140,57,316.9569,22.9364,22.8177,32.5684,23.3941,79532.8271,10322.7791,88534.8404,9.61,20.6026,3860.3256,34.9585,0.0141,18,4,22,0,0,0
34694,25017342400,2371,2014_q4,3768.8945,2907.9071,0.3863,851,1.23,29.8111,1506,290,224,152,51,860.9874,24.2367,24.2569,36.637,26.3817,70478.072,31543.9954,99429.844,9.89,20.3755,3458.9605,31.3238,0.0132,14,7,21,0,1,1
34695,25017342500,2583,2014_q4,3555.7919,3200.9894,0.3787,881,1.24,29.1393,1678,335,245,148,53,354.8025,23.4994,23.3682,31.789,24.1661,75221.3303,11278.8167,85929.6226,9.93,20.728,3628.9667,32.8633,0.0127,34,1,35,0,0,0
34696,25017342600,1578,2014_q4,2057.9445,1884.4855,0.3946,560,1.19,29.835,977,212,160,89,36,173.459,25.0714,25.0962,28.6958,25.2985,47246.6898,4977.5448,52062.9089,10.03,20.3603,2320.5246,21.0143,0.0133,13,0,13,0,0,0
34697,25017350103,497,2014_q4,979.1924,955.4292,0.3843,286,1.92,47.2654,471,112,85,46,19,23.7632,24.6174,24.4045,54.0662,25.1623,23520.1828,1284.7859,24638.7329,8.37,21.8339,1077.2339,9.7553,0.0196,17,0,17,0,0,0
34698,25017350104,2752,2014_q4,3427.949,3237.8434,0.3796,957,1.18,28.7297,1743,343,231,181,64,190.1056,24.3472,24.2805,33.3432,24.7445,78832.4208,6338.729,84822.884,9.63,21.5704,3654.6563,33.096,0.012,38,1,39,0,0,0
34699,25017350200,2618,2014_q4,3821.715,3671.7098,0.3696,1058,1.4,33.3059,1906,399,282,170,60,150.0052,23.7899,24.0191,33.7509,24.0941,87349.609,5062.8105,92080.7834,9.19,22.3615,3906.2582,35.3744,0.0135,78,2,80,2,0,2
34700,25017350300,1067,2014_q4,1645.7231,1556.6111,0.3441,418,1.46,35.1258,793,168,96,70,25,89.112,24.0588,24.6917,32.81,24.3854,37450.1951,2923.7647,40131.6161,8.97,22.246,1683.457,15.2451,0.0143,25,1,26,0,0,0
34701,25017350400,2414,2014_q4,2983.3454,2965.523,0.3609,836,1.23,27.3998,1520,301,233,114,26,17.8224,22.2763,22.0984,16.2522,22.244,66060.88,289.6532,66361.5351,8.54,23.3201,2832.7922,25.6533,0.0106,97,1,98,1,0,1
34702,25017350500,749,2014_q4,909.9584,886.1952,0.3349,229,1.18,26.8272,446,86,69,33,6,23.7632,22.7349,22.6911,8.949,22.4206,20147.5593,212.6569,20401.8133,8.86,23.9632,840.7693,7.6139,0.0102,41,0,41,0,0,0
34703,25017350600,1054,2014_q4,1210.1385,1195.2865,0.3647,344,1.13,28.4468,590,106,92,75,24,14.852,25.1742,24.8546,25.8548,25.1796,30090.3814,383.9955,30470.8034,8.16,22.6766,1326.9354,12.0165,0.0114,39,0,39,0,0,0
34704,25017350700,2866,2014_q4,2587.8951,2573.0431,0.3784,767,0.9,21.8036,1312,269,184,154,50,14.852,24.2262,23.6381,29.6584,24.2391,62335.0567,440.4866,62728.2481,8.93,22.9287,2718.6504,24.6197,0.0086,68,0,68,0,0,0
34705,25017350800,870,2014_q4,978.0159,975.0455,0.3204,240,1.12,27.0056,477,95,65,43,11,2.9704,24.1121,24.2344,47.3819,24.1978,23510.3946,140.7432,23665.8331,8.53,22.536,1043.2363,9.4474,0.0109,41,1,42,0,0,0
34706,25017350900,1595,2014_q4,1650.0101,1620.3061,0.3433,427,1.02,23.1495,850,143,111,74,19,29.704,22.6956,22.7095,17.4491,22.5995,36773.8191,518.3081,37289.4033,8.66,23.6229,1556.6994,14.0972,0.0088,66,0,66,0,0,0
34707,25017351000,2992,2014_q4,3218.4497,3175.3789,0.3519,870,1.06,24.576,1586,332,237,126,41,43.0708,23.1849,23.2466,27.3173,23.2355,73620.8423,1176.578,74782.288,8.77,22.8676,3219.4329,29.1547,0.0097,115,0,115,0,0,0
34708,25017351100,2685,2014_q4,3098.3119,3015.1407,0.3914,924,1.12,24.5802,1528,322,227,137,43,83.1712,21.9466,21.7826,28.1148,22.0918,66172.0869,2338.3417,68447.2868,9.1,22.8616,2894.4604,26.2118,0.0098,89,1,90,1,0,1
34709,25017351203,1876,2014_q4,1892.596,1870.318,0.3523,521,1,21.8589,971,183,123,66,24,22.278,21.8589,21.4496,17.8236,21.8242,40883.0941,397.0742,41304.3936,8.96,22.8791,1786.9163,16.182,0.0086,50,0,50,0,0,0
34710,25017351204,1821,2014_q4,1922.7965,1858.9329,0.3633,525,1.02,21.7099,969,179,141,63,19,63.8636,21.2842,20.9388,35.3002,21.7163,39565.8996,2254.3979,41756.0256,9.24,22.262,1777.2807,16.0948,0.0088,65,1,66,0,0,0
34711,25017351300,2013,2014_q4,2147.327,2070.0966,0.3761,597,1.03,22.4427,1049,239,161,69,21,77.2304,21.789,21.5633,30.6874,22.0376,45105.3348,2370.0002,47321.9335,9.27,22.8134,1977.1458,17.9047,0.0089,54,1,55,1,0,1
34712,25017351403,1584,2014_q4,1832.3688,1703.1564,0.3991,532,1.08,26.4031,893,190,137,101,35,129.2124,24.4473,24.416,25.3542,24.5024,41637.5755,3276.077,44897.4333,9.4,20.9201,1990.3189,18.024,0.0114,23,0,23,0,0,0
34713,25017351404,1548,2014_q4,2141.2244,1915.474,0.364,539,1.24,29.4411,1036,195,129,98,47,225.7504,23.7428,23.6337,48.0759,25.6825,45478.7161,10853.1537,54991.9957,9.63,21.401,2125.0711,19.2443,0.0124,31,2,33,0,0,0
34714,25017351500,1104,2014_q4,1914.6406,1013.1242,0.3784,310,0.92,20.3614,522,125,60,41,20,901.5164,22.132,21.8531,44.37,30.1434,22422.4648,40000.2827,57713.7775,9.44,21.9665,1020.7592,9.2438,0.0084,27,3,30,0,0,0
34715,25017352101,969,2014_q4,752.6688,741.0975,0.302,192,0.76,16.6947,374,72,43,28,11,11.5713,21.9667,21.265,25.0929,22.0374,16279.4665,290.3575,16586.8634,5.92,21.8647,744.5548,6.7426,0.007,15,0,15,0,0,0
34716,25017352102,1232,2014_q4,1342.6181,1287.333,0.3377,385,1.04,22.4435,719,123,100,47,13,55.2851,21.5803,21.7454,30.5374,21.8892,27781.0323,1688.2632,29388.8361,7.98,23.2178,1196.541,10.8357,0.0088,60,2,62,0,0,0
34717,25017352200,1073,2014_q4,727.7531,711.039,0.339,218,0.66,12.6818,452,53,47,19,6,16.7141,19.2149,19.039,35.1875,19.485,13662.5433,588.1274,14180.2692,9.97,22.1955,615.5533,5.5744,0.0052,12,0,12,0,0,0
34718,25017352300,1775,2014_q4,1432.884,1355.742,0.3165,376,0.76,15.4392,738,149,72,47,16,77.142,20.3147,20.1597,26.9058,20.7063,27541.492,2075.5672,29669.726,8.07,22.9517,1199.9745,10.8668,0.0061,47,16,63,0,0,0
34719,25017352400,791,2014_q4,782.37,724.5135,0.3469,222,0.92,21.7757,450,78,48,41,18,57.8565,23.6692,23.3472,33.796,24.1262,17148.6549,1955.3183,18875.6151,9.69,20.6094,832.079,7.5352,0.0095,17,3,20,0,0,0
34720,25017352500,1207,2014_q4,1197.8257,1183.683,0.3571,381,0.98,21.0645,684,138,83,45,16,14.1427,21.4944,21.4808,0,21.4944,25442.5559,0,25746.5447,9.34,22.2339,1144.3154,10.3627,0.0086,48,0,48,0,0,0
34721,25017352600,1017,2014_q4,994.6717,980.529,0.3172,275,0.96,18.9798,621,89,64,29,11,14.1427,19.7706,19.3389,19.9907,19.7722,19385.6466,282.7225,19666.8478,9.31,21.6246,896.4642,8.1182,0.008,27,0,27,0,0,0
34722,25017352700,977,2014_q4,807.6937,774.2655,0.3644,244,0.79,16.884,459,87,62,28,13,33.4282,21.3721,21.7571,15.4695,21.1122,16547.6797,517.1175,17052.1909,9.85,21.8905,755.9288,6.8456,0.007,14,2,16,0,0,0
34723,25017352800,899,2014_q4,989.659,963.945,0.3422,289,1.07,23.7691,580,97,65,47,15,25.714,22.2141,22.3151,21.7067,22.2003,21413.1706,558.1661,21970.7267,9.22,22.535,950.2166,8.605,0.0096,31,0,31,0,0,0
34724,25017352900,1333,2014_q4,1345.2976,1335.012,0.3468,416,1,21.1037,733,145,90,45,14,10.2856,21.1037,20.665,35.4557,21.1994,28173.6927,364.6831,28519.5019,8.7,23.1905,1214.8825,11.0018,0.0083,76,0,76,0,0,0
34725,25017353000,1906,2014_q4,1312.1803,1274.895,0.3294,364,0.67,14.0937,728,129,83,42,16,37.2853,21.0354,20.9044,18.5134,20.9866,26817.9263,690.2777,27538.2031,9.19,23.7352,1129.8812,10.232,0.0054,59,1,60,0,0,0
34726,25017353101,962,2014_q4,658.9758,628.119,0.3101,168,0.65,13.9884,350,59,41,22,11,30.8568,21.5206,22.2825,17.5758,21.4183,13517.4978,542.3329,14114.1414,8.73,22.8254,592.212,5.363,0.0056,26,1,27,0,0,0
34727,25017353102,313,2014_q4,592.2978,349.3005,0.2928,90,1.12,23.1175,192,33,6,17,3,242.9973,20.6406,21.3661,8.6271,16.0177,7209.7719,2096.362,9487.2485,7.61,22.3863,322.062,2.9165,0.0093,15,4,19,0,9,9
34728,25017353200,1612,2014_q4,1757.4673,1700.8965,0.3367,511,1.06,21.9768,960,172,106,60,21,56.5708,20.7328,20.6556,32.9756,21.119,35264.347,1865.4561,37115.9519,8.93,22.7713,1548.6338,14.0242,0.0087,96,0,96,0,0,0
34729,25017353300,1620,2014_q4,1617.2796,1594.137,0.322,455,0.98,21.6993,894,174,105,65,15,23.1426,22.1421,22.0221,18.5021,22.0863,35297.5409,428.1867,35719.7224,9.02,23.0911,1528.6241,13.843,0.0085,94,0,94,0,0,0
34730,25017353400,1235,2014_q4,1236.1762,1222.0335,0.3657,397,0.99,22.15,725,127,83,62,20,14.1427,22.3737,22.2139,11.6612,22.2997,27341.4109,164.9209,27566.3584,9.13,23.4078,1168.046,10.5776,0.0086,50,2,52,1,0,1
34731,25017353500,1271,2014_q4,1066.2299,1057.23,0.3382,323,0.83,17.2379,603,112,78,31,11,8.9999,20.7685,20.7488,38.6336,20.9913,21957.0813,347.6985,22381.5517,9.23,22.5474,973.8178,8.8187,0.0069,41,0,41,1,0,1
34732,25017353600,1486,2014_q4,1343.8134,1309.0995,0.314,372,0.88,17.176,749,138,67,35,5,34.7139,19.5182,19.6441,13.2735,19.4558,25551.2659,460.775,26144.9647,8.83,24.2565,1053.3763,9.5392,0.0064,87,2,89,3,0,3
34733,25017353700,1837,2014_q4,1119.1024,1077.96,0.3354,323,0.59,12.0011,605,124,65,37,9,41.1424,20.3408,19.6812,26.3409,20.5523,21926.5688,1083.7278,23000.1283,9.04,22.8656,958.9332,8.6839,0.0047,59,0,59,0,0,0
34734,25017353800,2738,2014_q4,2050.1329,1873.992,0.3099,507,0.68,13.5899,1081,161,119,54,17,176.1409,19.9852,19.5949,15.4475,19.5599,37452.1049,2720.9366,40100.3945,8.67,23.1994,1614.3574,14.6194,0.0053,88,13,101,2,0,2
34735,25017353900,1453,2014_q4,615.3524,606.3525,0.3279,175,0.42,9.2007,322,54,40,19,8,8.9999,21.9065,22.176,41.938,22.1132,13283.061,377.4378,13607.4107,8.82,23.2823,570.5222,5.1666,0.0036,37,0,37,0,0,0
34736,25017354000,1962,2014_q4,1453.2634,1431.4065,0.2958,375,0.73,14.9789,776,116,81,45,20,21.8569,20.519,20.2886,29.4721,20.6698,29371.03,644.1687,30038.6638,8.87,23.8959,1229.1226,11.1307,0.0057,89,1,90,1,0,1
34737,25017354100,1521,2014_q4,1335.8103,1304.9535,0.3345,386,0.86,17.4926,678,136,79,35,12,30.8568,20.3402,20.4506,25.0683,20.4298,26543.0152,773.5275,27290.3373,8.47,22.8686,1160.6749,10.5109,0.0069,103,2,105,2,0,2
34738,25017354200,1291,2014_q4,2039.9841,1958.985,0.3446,613,1.52,31.4303,1042,205,145,62,20,80.9991,20.6778,20.728,19.5366,20.6422,40507.5,1582.447,42109.7598,8.06,22.8301,1774.3,16.0678,0.0124,176,3,179,7,0,7
34739,25017354300,1551,2014_q4,1688.7187,1655.2905,0.3494,517,1.07,23.7513,959,192,114,76,28,33.4282,22.1975,21.8179,36.1155,22.4185,36743.3109,1207.2762,37858.5402,8.69,22.9259,1602.6957,14.5138,0.0094,75,2,77,1,0,1
34740,25017354400,759,2014_q4,1021.6604,1012.6605,0.3686,333,1.33,28.1312,561,128,61,41,9,8.9999,21.1513,21.1664,16.9237,21.1048,21419.086,152.3116,21561.9384,8.79,23.7578,901.5585,8.1644,0.0108,68,1,69,0,0,0
34741,25017368902,1531,2014_q4,2218.6513,1999.1048,0.3571,606,1.31,33.4767,1139,232,162,126,44,219.5465,25.5547,25.6585,28.0318,25.7157,51086.5234,6154.2836,57054.1712,9.05,22.1438,2307.0331,20.8921,0.0136,44,0,44,0,0,0
34742,25017354500,1218,2014_q4,1164.8275,1139.1135,0.332,332,0.94,18.8154,606,111,78,36,8,25.714,20.0164,19.8723,41.6369,20.2742,22800.9515,1070.6512,23615.9457,8.7,24.524,929.7391,8.4196,0.0069,108,0,108,1,0,1
34743,25017354600,2078,2014_q4,2658.1547,2329.0155,0.3529,724,1.12,24.6641,1304,270,182,91,30,329.1392,22.0215,22.2436,36.8884,23.5433,51288.4148,12141.4185,62581.7335,8.69,22.354,2294.3769,20.7775,0.01,129,7,136,4,0,4
34744,25017354700,1145,2014_q4,1299.1138,1281.114,0.3511,403,1.12,24.2903,719,153,84,52,17,17.9998,21.6878,21.6101,18.1033,21.6229,27784.5442,325.8558,28090.6078,8.84,23.3483,1190.0021,10.7765,0.0094,82,0,82,0,0,0
